StdInChIKey,Name,Smile,Sol,LogS,Sol_cat,T,Volume,MW,MP,E0_gas,E0_solv,DeltaE0_sol,G_gas,G_solv,DeltaG_sol,gas_dip,solv_dip,HOMO,LsoluHsolv,LUMO,LsolvHsolu,SASA,O_charges,C_charges,Most_neg,Most_pos,Het_charges,N_atoms,any.halides,F,Cl,Br,I,carbonyl,ketone,aldehyde,amide,ester,carboxyl,alkene,alkyne,all.aromatic,aromatic.C,aromatic.N,aromatic.S,aromatic.O,nitrile,X1st.2nd.amine,nitro,azo,alcohol,ether.inc..ester,P,S,thiol,thioamide,sulfonamide,heterocyclic,at.least.1.ring,unfused.benzene.ring,X3.membered.ring,X4.membered.ring,X5.membered.ring,X6.membered.ring,X7.membered.ring,H.bond.donor,Acidic.hydroxyl,H.bond.acceptor
JEZQCHJJLYRNOZ-UHFFFAOYSA-N,2-benzoyl-3-chlorobenzoic acid; 2-benzoyl-3-chloro-benzoic acid; 2-Benzoyl-3-chlor-benzoesaeure,OC(=O)C1=CC=CC(Cl)=C1C(=O)C1=CC=CC=C1,Solubility: 0.2812 molpercent,-1.420291159,C,24.99,224.023,260.677,232.82,-0.117346223,-0.130665748,-0.013319526,0.019981,0.004121,-0.01586,4.8267,7.1857,-0.36291,0.21047,-0.04754,0.33494,443.9522705,-1.570205,-0.09479,-0.551214,0.655122,-1.635055,27,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1
JGRXMPYUTJLTKT-UHFFFAOYSA-N,{[5-(3-chloro-phenyl)-3-hydroxy-pyridine-2-carbonyl]-amino}-acetic acid; {[5-(3-chlorophenyl)-3-hydroxypyridine-2-carbonyl]amino}acetic acid; N-[5-(3-chlorophenyl)-3-hydroxypyridine-2-carbonyl]glycine; vadadustat; {[5-(3-chlorophenyl)-3-hydroxypyridin-2-yl]carbonylamino}acetic acid; {[5-(3-chlorophenyl)-3-hydroxypyridine-2-carbonyl]amino}-acetic acid,OC(=O)CNC(=O)C1=C(O)C=C(C=N1)C1=CC(Cl)=CC=C1,100,-0.486720856,D,22,257.746,306.705,175.8,-0.20809694,-0.222339813,-0.014242873,-0.044278,-0.06052,-0.016242,2.3227,4.3923,-0.35575,0.20941,-0.0486,0.32778,528.7577515,-2.188226,0.282023,-0.646424,0.638785,-2.885973,32,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1
JKCQOMAQPUYHPL-UHFFFAOYSA-N,"dibenzo-21-crown-7; 2,3:11,12-dibenzo-1,4,7,10,13,16,19-heptaoxacycloheneicosa-2,11-diene; <3,4>-dibenzo-21-crown-7; 2,3,11,12-dibenzo-21-crown-7; [3,4]-dibenzo-21-crown-7; dibenzo-21-crown-7 ether; dibenzo-21-crown-7-ether",C1COCCOC2=C(OCCOCCOC3=C(OCCO1)C=CC=C3)C=CC=C2,35.835,-1.052568169,C,25,384.754,404.46,106.75,-0.356106516,-0.38092454,-0.024818024,0.015954,-0.004891,-0.020845,4.3284,1.3614,-0.31955,0.25626,-0.00175,0.29158,601.2509155,-3.131228,-1.312202,-0.481906,0.214867,-3.131228,57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
JLYXXMFPNIAWKQ-CDRYSYESSA-N,"beta-hexachlorocyclohexane; b-Lindane; Beta BHC; 1,2,3,4,5,6-hexachlorocyclohexane, beta-isomer; 1,2,3,4,5,6-hexachlorocyclohexane, -beta; 1,2,3,4,5,6-hexachlorocyclohexane-, beta; beta-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@H](Cl)[C@@H](Cl)[C@@H]1Cl,100 g solvent dissolves. 7.9 g Substance.,-0.671145442,D,20,120.389,290.832,310.5,-0.106975845,-0.118411965,-0.01143612,-0.04236,-0.054012,-0.011652,0,0,-0.41125,0.2403,-0.01771,0.38328,379.3143311,0,-0.470376,-0.12793,0.204321,-0.751576,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
JTEGQNOMFQHVDC-NKWVEPMBSA-N,lamivudine; Lamivudine,NC1=NC(=O)N(C=C1)[C@@H]1CS[C@H](CO)O1,0.94,-2.387200434,B,25,184.567,229.26,140,-0.161339306,-0.188574251,-0.027234945,-0.021817,-0.050094,-0.028277,6.2474,9.6129,-0.33595,0.24397,-0.01404,0.30798,396.7977295,-1.653675,0.914688,-0.684965,0.72941,-3.334842,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1
JUFLTGRGLUCRCU-UHFFFAOYSA-N,diiminosuccinonitrile; ethanedicarbonimidoyl dicyanide; Diiminosuccinonitrile (DISN); diiminosuccinodinitrile; Diiminosuccinonitrile; Diiminosuccinonitril; diimino-succinonitrile,N=C(C#N)C(=N)C#N,210,0.296557126,E,25,90.384,106.087,165.5,0.19845711,0.184289662,-0.014167449,0.225396,0.20748,-0.017916,3.3483,3.8766,-0.41891,0.19072,-0.06729,0.39094,268.3718262,0,0.495004,-0.351582,0.276561,-1.045066,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
JUVIOZPCNVVQFO-HBGVWJBISA-N,"rotenone; (2R,6aS,12aS)-8,9-dimethoxy-2-(prop-1-en-2-yl)-1,2,12,12a-tetrahydrochromeno[3,4-b]furo[2,3-h]chromen-6(6aH)-one; (6aS,12aS,5?R)-rotenone; (6aS,12aS,5'R)-rotenone; (?)-rotenone; (-)-rotenone; Rotenone",[H][C@@]12COC3=C(C=C(OC)C(OC)=C3)[C@]1([H])C(=O)C1=C(O2)C2=C(O[C@H](C2)C(C)=C)C=C1,69,-0.757114242,D,20,410.926,394.424,163.5,-0.26987371,-0.291104071,-0.021230361,0.048952,0.025481,-0.023471,3.6811,5.3015,-0.29732,0.23857,-0.01944,0.26935,653.6865845,-2.487209,-1.271713,-0.561417,0.628701,-2.487209,51,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
JZFDKGFWNSQAHU-UHFFFAOYSA-N,2-(4'-ethylbenzoyl)benzoic acid; 2-(4-ethylbenzoyl)benzoic acid; 2-(4-ethyl-benzoyl)-benzoic acid; 2-(4-Aethyl-benzoyl)-benzoesaeure; 4'-Aethyl-benzophenon-carbonsaeure-(2); 4'-ethyl-benzophenone-2-carboxylic acid; 2-<4-Ethyl-benzoyl>-benzoesaeure,CCC1=CC=C(C=C1)C(=O)C1=C(C=CC=C1)C(O)=O,Solubility: 0.54 molpercent,-1.136912716,C,26.67,251.091,254.285,126,-0.128293088,-0.142267922,-0.013974834,0.064137,0.049682,-0.014455,4.6016,6.8456,-0.35453,0.22292,-0.03509,0.32656,487.7614136,-1.609119,-0.877692,-0.561794,0.661201,-1.609119,33,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1
JZODKRWQWUWGCD-UHFFFAOYSA-N,"2,5-bis(1,1-dimethylethyl)-1,4-benzenediol; 2,5-di-tert-butylhydroquinone; 2,5-Di-tert-butylhydroquinone",CC(C)(C)C1=CC(O)=C(C=C1O)C(C)(C)C,Solubility: 6.358 molpercent,-0.065985952,D,24.89,296.713,222.327,216.5,-0.178014887,-0.186415234,-0.008400347,0.077701,0.0678,-0.009901,0.0029,0.0026,-0.30263,0.2645,0.00649,0.27466,448.0454712,-1.040573,-2.939358,-0.536025,0.346544,-1.040573,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1
KCSGAVOYBPPIRL-UHFFFAOYSA-N,"N,N'-bis-(4-dimethylamino-phenyl)-N-hexanoyl-urea; N,N'-Bis-(4-dimethylamino-phenyl)-N-hexanoyl-harnstoff",CCCCCC(=O)N(C(=O)NC1=CC=C(C=C1)N(C)C)C1=CC=C(C=C1)N(C)C,100 g solvent dissolves. 0.82 g Substance.,-1.789595827,C,20,431.768,396.533,143,-0.090322301,-0.110848339,-0.020526038,0.315529,0.294024,-0.021505,4.6306,5.7919,-0.28946,0.26101,0.003,0.26149,762.9973145,-1.172575,-2.557605,-0.607586,0.717475,-2.693142,61,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1
KDCVCMJTEQZMEL-UHFFFAOYSA-N,"N-[1-(3-methylbenzyl)-4-methylhexahydro-1H-1,4-diazepin-6-yl]-1H-indazole-3-carboxamide; N-[1-methyl-4-(3-methylbenzyl)hexahydro-1H-1,4-diazepin-6-yl]-1H-indazole-3-carboxamide; (+/-)-N-[1-methyl-4-(3-methylbenzyl)hexahydro-1H-1,4-diazepin-6-yl]-1H-indazole-3-carboxamide",CN1CCN(CC2=CC(C)=CC=C2)CC(C1)NC(=O)C1=NNC2=C1C=CC=C2,37.55,-1.00229436,C,30,426.203,377.489,142.5,0.06446894,0.042129182,-0.022339758,0.436842,0.414153,-0.022689,3.052,5.0034,-0.31588,0.23576,-0.02225,0.28791,684.3192749,-0.633008,-2.474526,-0.633008,0.645324,-2.031627,55,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1
KDYFGRWQOYBRFD-UHFFFAOYSA-N,succinic acid; Succinic acid,OC(=O)CCC(O)=O,38.6,-0.48562214,D,20,115.043,118.089,185.5,-0.306232653,-0.317979352,-0.011746699,-0.246727,-0.260211,-0.013484,0,0,-0.42745,0.26438,0.00637,0.39948,284.7070618,-2.187246,0.62379,-0.560586,0.675352,-2.187246,14,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
KFIRODWJCYBBHY-UHFFFAOYSA-N,3-nitrophthalic acid,OC(=O)C1=C(C(O)=O)C(=CC=C1)N(=O)=O,Solubility: 6.041 molpercent,-0.08819764,D,25.08,146.569,211.131,217.75,-0.228840867,-0.247141926,-0.018301059,-0.149794,-0.168999,-0.019205,5.8809,8.7923,-0.41806,0.18331,-0.0747,0.39009,361.1991882,-3.021664,0.844205,-0.544665,0.855766,-2.165898,20,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1
KGCNHWXDPDPSBV-UHFFFAOYSA-N,4-nitrobenzyl chloride; 4-chloromethylnitrobenzene; 4-Nitrobenzyl chloride,ClCC1=CC=C(C=C1)N(=O)=O,100 g solvent dissolves. 126.8 g Substance.,0.763514653,E,30,153.286,171.583,71.35,0.007763135,-0.00322257,-0.010985705,0.086665,0.074363,-0.012302,5.0656,6.3609,-0.3913,0.19912,-0.05889,0.36333,336.8979797,-1.016875,-0.791244,-0.508442,0.853307,-0.318366,17,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
KIGQVWWOESIMBG-UHFFFAOYSA-N,"[N,N-Bis(2-cyanoethyl)]-glycine; N,N-bis-(2-cyano-ethyl)-glycine; N,N-Bis-(2-cyan-aethyl)-glycin; 2-(bis(2-cyanoethyl)amino)acetic acid; N,N-Di-<2-Cyanethyl>-glykokoll; N,N-Bis-<2-cyan-ethyl>-glycin; N,N-Dicyanethyl-glycin",OC(=O)CN(CCC#N)CCC#N,340,0.273335105,E,26,221.494,181.194,75.65,-0.060879869,-0.08076895,-0.019889081,0.068175,0.046845,-0.02133,4.5921,5.9274,-0.36876,0.25344,-0.00457,0.34079,402.8362732,-1.091029,-0.154635,-0.56212,0.627416,-2.019222,24,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
KKWXXQXQVFLMOP-LSLJNABFSA-N,"(R)-3-[1-((R)-4-acetonyl-5-methyl-2-oxo-2,5-dihydro-[3]furyl)-1-methyl-ethyl]-5-methyl-furan-2,4-dione; (R)-3-[1-((R)-4-Acetonyl-5-methyl-2-oxo-2,5-dihydro-[3]furyl)-1-methyl-aethyl]-5-methyl-furan-2,4-dion",C[C@H]1OC(=O)C(C1=O)C(C)(C)C1=C(CC(C)=O)[C@@H](C)OC1=O,71.428,-0.635148702,D,20,308.574,308.331,171,-0.40687471,-0.429715337,-0.022840627,-0.147383,-0.171682,-0.024299,5.6899,7.7394,-0.38455,0.23234,-0.02567,0.35658,496.7966003,-2.960528,-0.910264,-0.650569,0.676439,-2.960528,42,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
KMPWYEUPVWOPIM-QAMTZSDWSA-N,Cinchonin; cinchonine,[H][C@](O)(C1=CC=NC2=C1C=CC=C2)[C@@]1([H])C[C@@H]2CC[N@]1C[C@@H]2C=C,0.715,-2.614625863,B,25,312.287,294.396,263,0.023676149,0.009718372,-0.013957777,0.323285,0.310469,-0.012816,3.4026,4.6926,-0.33353,0.23311,-0.0249,0.30556,527.0233765,-0.57188,-2.237873,-0.57188,0.329471,-1.285033,44,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1
KMRIWYPVRWEWRG-UHFFFAOYSA-N,"9,10-dihydro-10-(2',5'-dihydroxyphenyl)-9-oxa-10-phosphaphenanthrene-10-oxide; 10-(2,5-dihydroxylphenyl)-9,10-dihydro-9-oxa-10-phosphaphenanthrene-10-oxide; 2-(6-oxido-6H-dibenz[c,e][1,2]oxaphosphorin-6-yl)-1,4-dihydroxy phenylene; 2-(6-oxido-6H-dibenz[c,e][1,2]oxaphosphorin-6-yl)-1,4-dihydroxy-phenylene; 2-(6-oxido-6H-dibenz(c,e)(1,2)oxaphosphorin-6-yl)-1,4-dihydroxyphenylene; 2-(6-oxido-6H-dibenz[c,e][1,2]oxaphosphorin-6-yl)-1,4-dihydroxyphenylene; 10-(2,5-dihydroxyphenyl)-10-H-9-oxa-10-phosphaphenanthrene-10-oxide",OC1=CC(=C(O)C=C1)P1(=O)OC2=C(C=CC=C2)C2=C1C=CC=C2,Solubility: 0.182 molpercent,-1.609235088,C,23.99,263.987,324.273,254.5,-0.216299745,-0.232666665,-0.01636692,-0.014127,-0.032256,-0.018129,5.8145,8.2451,-0.31949,0.22331,-0.0347,0.29152,524.4785156,-2.484536,-1.6923,-0.895459,1.561463,-0.923073,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1
KOOOGBROHMNAPU-UHFFFAOYSA-N,2-nitrobenzoyl azide; 2-nitro-benzoyl azide; N3C(O)C6H4-2-NO2; 2-Nitro-benzoylazid; 2-Nitro-benzazid,O=C(N=N#N)C1=C(C=CC=C1)N(=O)=O,100 g solvent dissolves. 65 g Substance.,0.424178789,E,20,139.109,192.134,37.5,0.096729215,0.082257487,-0.014471728,0.167362,0.152063,-0.015299,5.9697,7.8169,-0.40446,0.19085,-0.06716,0.37649,362.1687927,-1.49349,0.070542,-0.590399,0.848088,-0.804451,18,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
KOZNAHJIJGCFJJ-UHFFFAOYSA-N,"6'-Hydroxybuspirone; 6-hydroxy-8-[4-(4-pyrimidin-2-ylpiperazin-1-yl)-butyl]-8-aza-spiro[4.5]decane-7,9-dione; 6-hydroxy-8-[4-[4-(2-pyrimidinyl)-1-piperazinyl]-butyl]-8-azaspiro[4.5]decane-7,9-dione; 6-hydroxy-8-[4-[4-(2-pyrimidinyl)-1-piperazinyl]butyl]-8-azaspiro[4.5]decane-7,9-dione; 6-hydroxybuspirone; 6-hydroxy-buspirone",OC1C(=O)N(CCCCN2CCN(CC2)C2=NC=CC=N2)C(=O)CC11CCCC1,22,-1.261272604,C,NA,505.369,401.509,109.5,-0.172364077,-0.195294889,-0.022930812,0.238477,0.214798,-0.023679,4.6792,6.2694,-0.31985,0.24971,-0.0083,0.29188,708.777771,-1.649373,-1.24549,-0.559852,0.671794,-3.784325,60,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1
KPDYGMJTDBCCLN-UHFFFAOYSA-N,"9,14-dioxo-9,14-dihydro-benzo[b]triphenylene-1-carboxylic acid; 9,14-Dioxo-9,14-dihydro-benzo[b]triphenylen-1-carbonsaeure",OC(=O)C1=CC=CC2=C1C1=C(C(=O)C3=CC=CC=C3C1=O)C1=CC=CC=C21,4.348,-1.90867981,C,NA,277.77,352.346,267.9,-0.087829468,-0.103219444,-0.015389976,0.133423,0.116895,-0.016528,3.416,4.3861,-0.3446,0.1913,-0.06671,0.31663,534.6604614,-2.071993,-0.173203,-0.571716,0.680372,-2.071993,39,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1
KPZYYKDXZKFBQU-UHFFFAOYSA-N,phenazine-1-carboxamide; PCN; phenazine-1-carboxylic acid amide; Phenazin-1-carbamid; alpha-Amidophenazin; 1-Carbamoyl-phenazin,NC(=O)C1=CC=CC2=NC3=CC=CC=C3N=C12,100 g solvent dissolves. 0.15 g Substance.,-2.277799425,B,15,222.953,223.234,241,0.070478755,0.055569296,-0.014909458,0.214855,0.197839,-0.017016,4.4326,5.647,-0.35247,0.18872,-0.06929,0.3245,428.8867188,-0.62712,-0.03822,-0.62712,0.636992,-1.774745,26,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1
KQTZMXWZIFCPHF-UHFFFAOYSA-N,"(5-benzyl-2,4-dioxo-3-phenyl-imidazolidin-1-yl)-acetic acid methyl ester; (5-Benzyl-2,4-dioxo-3-phenyl-imidazolidin-1-yl)-essigsaeure-methylester",COC(=O)CN1C(CC2=CC=CC=C2)C(=O)N(C1=O)C1=CC=CC=C1,285.714,-0.073451345,D,20,316.921,338.363,97.25,-0.180913135,-0.194819762,-0.013906627,0.077616,0.062113,-0.015503,3.306,4.1508,-0.33858,0.24641,-0.0116,0.31061,595.1777344,-1.977813,-0.240542,-0.551917,0.693678,-2.871347,43,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1
KRHAFJJBYFYLAB-XWJSGITJSA-N,"triethyl-2,4,6,8,9,10-hexathia-adamantane; Triaethyl-2,4,6,8,9,10-hexathia-adamantan",CCC12SC3S[C@](CC)(S[C@](CC)(S3)S1)S2,12,-1.437529925,C,NA,302.252,328.633,209.5,0.040418113,0.019891889,-0.020526224,0.215489,0.195418,-0.020071,3.2274,3.0702,-0.32441,0.2389,-0.01911,0.29644,461.9477844,0,-2.348398,-0.457181,0.243144,-0.407932,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
KRKNYBCHXYNGOX-UHFFFAOYSA-N,citric acid; CITRIC ACID,OC(=O)CC(O)(CC(O)=O)C(O)=O,Solubility: 8.224 molpercent,0.045776626,E,23.99,135.876,192.125,153,-0.502876075,-0.527492317,-0.024616242,-0.410955,-0.438969,-0.028014,5.3223,8.3399,-0.42083,0.255,-0.00301,0.39286,356.3841858,-3.725626,1.325035,-0.563199,0.695949,-3.725626,21,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
KTALPKYXQZGAEG-UHFFFAOYSA-N,2?isopropylthioxanthone; 2-isopropylthioxanthone; Darocur ITX; 2-ITX; ITX; 2-isopropyl-thioxanthen-9-one; 2-isopropyl-9H-thioxanthen-9-one,CC(C)C1=CC2=C(SC3=CC=CC=C3C2=O)C=C1,Solubility: 12.623 molpercent,0.231856107,E,25.99,275.009,254.353,73.5,0.000536373,-0.007023249,-0.007559623,0.193404,0.184889,-0.008515,1.9806,3.0089,-0.31605,0.22225,-0.03576,0.28808,470.0643005,-0.561702,-1.729007,-0.561702,0.577276,-0.54702,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
KUAZQDVKQLNFPE-UHFFFAOYSA-N,Thiram; TMTD,CN(C)C(=S)SSC(=S)N(C)C,77.2,-0.493387613,D,30,173.889,240.439,153.25,0.062804486,0.030589418,-0.032215068,0.179369,0.148748,-0.030621,3.6908,13.3984,-0.30697,0.19261,-0.0654,0.279,419.4364624,0,-1.037233,-0.698217,0.205193,-1.280321,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
KUOQWUNJMMXMGI-UHFFFAOYSA-N,"N,N'-bis-(4-dimethylamino-phenyl)-N-lauroyl-urea; N,N'-Bis-(4-dimethylamino-phenyl)-N-lauroyl-harnstoff",CCCCCCCCCCCC(=O)N(C(=O)NC1=CC=C(C=C1)N(C)C)C1=CC=C(C=C1)N(C)C,100 g solvent dissolves. 1.10 g Substance.,-1.745606359,C,20,654.506,480.694,133,-0.139769735,-0.161739815,-0.02197008,0.409471,0.388019,-0.021452,4.7976,5.7129,-0.28346,0.26201,0.004,0.25549,947.2335815,-1.190695,-4.154183,-0.600982,0.72203,-2.709606,79,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1
KZNIFHPLKGYRTM-UHFFFAOYSA-N,"5,7-dihydroxy-2-(4-hydroxyphenyl)-4H-1-benzopyran-4-one",OC1=CC=C(C=C1)C1=CC(=O)C2=C(O)C=C(O)C=C2O1,1.48,-2.261489524,B,25,261.128,270.241,345.25,-0.248544158,-0.263578547,-0.015034388,-0.088893,-0.105764,-0.016871,4.8387,6.7502,-0.34774,0.21641,-0.0416,0.31977,465.7517395,-2.399077,-0.099303,-0.664505,0.691446,-2.399077,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1
KZTJCLJWIVFCLV-UHFFFAOYSA-N,"2,3'-acetylimino-di-propionic acid; N-Acetyl-N-(1-carboxy-aethyl)-beta-alanin; N-Acetyl-N-(2-carboxy-aethyl)-DL-alanin; 2,3'-Acetylimino-di-propionsaeure",CC(N(CCC(O)=O)C(C)=O)C(O)=O,100 g solvent dissolves. 4.5 g Substance.,-0.759830847,D,25,192.928,203.195,140.5,-0.381822566,-0.402521832,-0.020699265,-0.235525,-0.257812,-0.022287,3.8166,5.6401,-0.3697,0.26002,0.00201,0.34173,403.2701111,-2.802775,0.414598,-0.624074,0.682321,-3.240692,27,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
LGRFSURHDFAFJT-UHFFFAOYSA-N,phthalic anhydride; phthalic Anhydride,O=C1OC(=O)C2=CC=CC=C12,Solubility: 13.08 molpercent,0.247301268,E,24.99,98.625,148.118,131,-0.122046583,-0.134055636,-0.012009053,-0.057923,-0.070647,-0.012724,6.6547,8.7593,-0.40557,0.19215,-0.06586,0.3776,305.8589783,-1.397202,0.683933,-0.531951,0.667285,-1.397202,15,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
LGVLGQRLNSNPQT-UHFFFAOYSA-N,"N,N?-(2,5-diaminotriptycene)dibenzamide; N,N'-(9,10-dihydro-9,10-o-benzeno-anthracene-1,4-diyl)-bis-benzamide; N,N'-(9,10-Dihydro-9,10-o-benzeno-anthracen-1,4-diyl)-bis-benzamid",O=C(NC1=CC=C(NC(=O)C2=CC=CC=C2)C2=C1C1C3=C(C=CC=C3)C2C2=C1C=CC=C2)C1=CC=CC=C1,5,-1.993504125,C,NA,523.342,492.577,318.75,0.087875337,0.065177669,-0.022697668,0.483059,0.457379,-0.02568,6.7964,9.9147,-0.3062,0.2417,-0.01631,0.27823,819.9858398,-1.175321,-2.10806,-0.587661,0.621789,-2.089155,62,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1
LHNVKVKZPHUYQO-SRWWVFQWSA-N,"16alpha,17alpha-epoxyprogesterone; 16alpha,17-Epoxyprogesterone; 16alpha,17alpha-Epoxypregn-4-ene-3,20-dione; pregn-4-en-16alpha,17alpha-epoxy-3,20-dione; 16alpha,17alpha-epoxypregn-4-en-3,20-dione; 16alpha,17beta-epoxypregn-4-ene-3,20-dione; 16alpha,17alpha-epoxypregn-4-ene-3,20-dione",[H][C@@]12C[C@@]3([H])[C@]4([H])CCC5=CC(=O)CC[C@]5(C)[C@@]4([H])CC[C@]3(C)[C@@]1(O2)C(C)=O,Solubility: 1.372 mol-percent,-0.731952364,D,25.8,387.05,328.452,206,-0.180930295,-0.198564272,-0.017633976,0.187699,0.168743,-0.018956,3.6173,4.606,-0.36078,0.25706,-0.00095,0.33281,536.1148682,-1.600426,-3.009063,-0.634439,0.635324,-1.600426,52,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1
LILPOSVDSDEBCD-UHFFFAOYSA-N,"1,2-bis(thiocyanato)ethane; 1,2-dithiocyanatoethane; 1,2-dithiocyanoethane; 1,2-bis-thiocyanato-ethane; 1,2-Bis-thiocyanato-aethan; 1,2-Dithiocyanato-aethan; 2,5-Dithia-adiponitril",N#CSCCSC#N,130,-0.04508515,D,16,133.648,144.221,89.65,0.118056667,0.102938165,-0.015118502,0.149145,0.135381,-0.013764,0.0089,4.6055,-0.36315,0.21333,-0.04468,0.33518,315.8695068,0,-0.588617,-0.318579,0.206692,-0.191799,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
